forecast_date,target,target_end_date,location,type,quantile,value,row
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.99,445,2300
2020-10-19,1 wk ahead cum death,2020-10-24,30,point,NA,271,2301
2020-10-19,2 wk ahead cum death,2020-10-31,30,point,NA,301,2302
2020-10-19,3 wk ahead cum death,2020-11-07,30,point,NA,331,2303
2020-10-19,4 wk ahead cum death,2020-11-14,30,point,NA,362,2304
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.01,564,2305
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.025,569,2306
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.05,573,2307
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.1,577,2308
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.15,579,2309
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.2,581,2310
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.25,583,2311
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.3,584,2312
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.35,586,2313
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.4,588,2314
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.45,589,2315
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.5,591,2316
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.55,592,2317
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.6,594,2318
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.65,595,2319
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.7,596,2320
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.75,598,2321
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.8,599,2322
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.85,601,2323
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.9,604,2324
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.95,608,2325
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.975,611,2326
2020-10-19,1 wk ahead cum death,2020-10-24,31,quantile,0.99,615,2327
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.01,564,2328
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.025,569,2329
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.05,578,2330
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.1,586,2331
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.15,592,2332
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.2,597,2333
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.25,601,2334
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.3,604,2335
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.35,607,2336
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.4,611,2337
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.45,614,2338
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.5,618,2339
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.55,620,2340
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.6,624,2341
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.65,627,2342
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.7,630,2343
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.75,634,2344
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.8,637,2345
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.85,642,2346
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.9,648,2347
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.95,657,2348
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.975,663,2349
2020-10-19,2 wk ahead cum death,2020-10-31,31,quantile,0.99,672,2350
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.01,564,2351
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.025,569,2352
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.05,580,2353
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.1,592,2354
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.15,603,2355
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.2,611,2356
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.25,618,2357
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.3,623,2358
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.35,628,2359
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.4,634,2360
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.45,639,2361
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.5,645,2362
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.55,648,2363
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.6,655,2364
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.65,660,2365
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.7,665,2366
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.75,671,2367
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.8,677,2368
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.85,686,2369
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.9,695,2370
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.95,709,2371
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.975,719,2372
2020-10-19,3 wk ahead cum death,2020-11-07,31,quantile,0.99,735,2373
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.01,564,2374
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.025,569,2375
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.05,580,2376
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.1,598,2377
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.15,613,2378
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.2,624,2379
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.25,635,2380
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.3,642,2381
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.35,649,2382
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.4,657,2383
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.45,664,2384
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.5,672,2385
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.55,677,2386
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.6,686,2387
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.65,693,2388
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.7,700,2389
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.75,709,2390
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.8,717,2391
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.85,730,2392
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.9,743,2393
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.95,763,2394
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.975,779,2395
2020-10-19,4 wk ahead cum death,2020-11-14,31,quantile,0.99,801,2396
2020-10-19,1 wk ahead cum death,2020-10-24,31,point,NA,591,2397
2020-10-19,2 wk ahead cum death,2020-10-31,31,point,NA,618,2398
2020-10-19,3 wk ahead cum death,2020-11-07,31,point,NA,645,2399
2020-10-19,4 wk ahead cum death,2020-11-14,31,point,NA,672,2400
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.01,1736,2401
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.025,1741,2402
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.05,1744,2403
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.1,1750,2404
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.15,1753,2405
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.2,1756,2406
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.25,1758,2407
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.3,1760,2408
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.35,1763,2409
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.4,1765,2410
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.45,1767,2411
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.5,1769,2412
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.55,1772,2413
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.6,1774,2414
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.65,1776,2415
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.7,1779,2416
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.75,1781,2417
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.8,1785,2418
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.85,1790,2419
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.9,1796,2420
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.95,1809,2421
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.975,1823,2422
2020-10-19,1 wk ahead cum death,2020-10-24,32,quantile,0.99,1842,2423
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.01,1743,2424
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.025,1753,2425
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.05,1759,2426
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.1,1771,2427
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.15,1778,2428
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.2,1784,2429
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.25,1789,2430
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.3,1794,2431
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.35,1799,2432
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.4,1804,2433
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.45,1808,2434
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.5,1813,2435
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.55,1819,2436
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.6,1824,2437
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.65,1829,2438
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.7,1835,2439
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.75,1842,2440
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.8,1851,2441
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.85,1865,2442
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.9,1885,2443
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.95,1944,2444
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.975,2030,2445
2020-10-19,2 wk ahead cum death,2020-10-31,32,quantile,0.99,2183,2446
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.01,1744,2447
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.025,1760,2448
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.05,1771,2449
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.1,1788,2450
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.15,1800,2451
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.2,1809,2452
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.25,1817,2453
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.3,1826,2454
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.35,1834,2455
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.4,1841,2456
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.45,1848,2457
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.5,1856,2458
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.55,1865,2459
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.6,1874,2460
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.65,1883,2461
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.7,1895,2462
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.75,1908,2463
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.8,1927,2464
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.85,1959,2465
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.9,2012,2466
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.95,2198,2467
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.975,2653,2468
2020-10-19,3 wk ahead cum death,2020-11-07,32,quantile,0.99,4089,2469
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.01,1744,2470
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.025,1762,2471
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.05,1778,2472
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.1,1802,2473
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.15,1818,2474
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.2,1831,2475
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.25,1843,2476
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.3,1856,2477
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.35,1866,2478
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.4,1876,2479
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.45,1887,2480
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.5,1898,2481
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.55,1911,2482
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.6,1924,2483
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.65,1937,2484
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.7,1957,2485
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.75,1979,2486
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.8,2013,2487
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.85,2074,2488
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.9,2207,2489
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.95,2807,2490
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.975,5458,2491
2020-10-19,4 wk ahead cum death,2020-11-14,32,quantile,0.99,20862,2492
2020-10-19,1 wk ahead cum death,2020-10-24,32,point,NA,1769,2493
2020-10-19,2 wk ahead cum death,2020-10-31,32,point,NA,1813,2494
2020-10-19,3 wk ahead cum death,2020-11-07,32,point,NA,1856,2495
2020-10-19,4 wk ahead cum death,2020-11-14,32,point,NA,1898,2496
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.01,466,2497
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.025,466,2498
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.05,467,2499
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.1,469,2500
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.15,470,2501
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.2,471,2502
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.25,472,2503
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.3,472,2504
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.35,473,2505
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.4,474,2506
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.45,474,2507
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.5,475,2508
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.55,476,2509
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.6,476,2510
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.65,477,2511
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.7,478,2512
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.75,478,2513
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.8,479,2514
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.85,480,2515
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.9,481,2516
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.95,482,2517
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.975,484,2518
2020-10-19,1 wk ahead cum death,2020-10-24,33,quantile,0.99,486,2519
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.01,466,2520
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.025,466,2521
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.05,467,2522
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.1,471,2523
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.15,473,2524
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.2,475,2525
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.25,477,2526
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.3,478,2527
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.35,480,2528
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.4,482,2529
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.45,483,2530
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.5,484,2531
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.55,486,2532
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.6,487,2533
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.65,489,2534
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.7,490,2535
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.75,491,2536
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.8,493,2537
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.85,495,2538
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.9,498,2539
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.95,501,2540
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.975,505,2541
2020-10-19,2 wk ahead cum death,2020-10-31,33,quantile,0.99,510,2542
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.01,466,2543
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.025,466,2544
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.05,467,2545
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.1,471,2546
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.15,475,2547
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.2,478,2548
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.25,481,2549
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.3,483,2550
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.35,486,2551
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.4,489,2552
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.45,491,2553
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.5,493,2554
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.55,496,2555
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.6,498,2556
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.65,501,2557
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.7,503,2558
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.75,505,2559
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.8,508,2560
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.85,511,2561
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.9,516,2562
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.95,522,2563
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.975,528,2564
2020-10-19,3 wk ahead cum death,2020-11-07,33,quantile,0.99,535,2565
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.01,466,2566
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.025,466,2567
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.05,467,2568
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.1,471,2569
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.15,476,2570
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.2,481,2571
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.25,485,2572
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.3,488,2573
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.35,492,2574
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.4,496,2575
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.45,499,2576
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.5,502,2577
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.55,506,2578
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.6,509,2579
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.65,513,2580
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.7,516,2581
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.75,519,2582
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.8,524,2583
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.85,528,2584
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.9,535,2585
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.95,543,2586
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.975,552,2587
2020-10-19,4 wk ahead cum death,2020-11-14,33,quantile,0.99,562,2588
2020-10-19,1 wk ahead cum death,2020-10-24,33,point,NA,475,2589
2020-10-19,2 wk ahead cum death,2020-10-31,33,point,NA,484,2590
2020-10-19,3 wk ahead cum death,2020-11-07,33,point,NA,493,2591
2020-10-19,4 wk ahead cum death,2020-11-14,33,point,NA,502,2592
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.01,16430,2593
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.025,16433,2594
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.05,16435,2595
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.1,16439,2596
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.15,16441,2597
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.2,16443,2598
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.25,16445,2599
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.3,16446,2600
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.35,16448,2601
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.4,16450,2602
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.45,16452,2603
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.5,16453,2604
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.55,16455,2605
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.6,16458,2606
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.65,16461,2607
2020-10-19,1 wk ahead cum death,2020-10-24,34,quantile,0.7,16463,2608
