,quantile,value,type,location,target,forecast_date
29680,0.700,175479,quantile,51,22 wk ahead cum death,2020-04-26
29681,0.750,196316,quantile,51,22 wk ahead cum death,2020-04-26
29682,0.800,219373,quantile,51,22 wk ahead cum death,2020-04-26
29683,0.850,239319,quantile,51,22 wk ahead cum death,2020-04-26
29684,0.900,266915,quantile,51,22 wk ahead cum death,2020-04-26
29685,0.950,315892,quantile,51,22 wk ahead cum death,2020-04-26
29686,0.975,351373,quantile,51,22 wk ahead cum death,2020-04-26
29687,0.990,409818,quantile,51,22 wk ahead cum death,2020-04-26
29688,0.010,976,quantile,51,23 wk ahead cum death,2020-04-26
29689,0.025,1113,quantile,51,23 wk ahead cum death,2020-04-26
29690,0.050,1344,quantile,51,23 wk ahead cum death,2020-04-26
29691,0.100,1791,quantile,51,23 wk ahead cum death,2020-04-26
29692,0.150,2279,quantile,51,23 wk ahead cum death,2020-04-26
29693,0.200,3029,quantile,51,23 wk ahead cum death,2020-04-26
29694,0.250,4165,quantile,51,23 wk ahead cum death,2020-04-26
29695,0.300,6147,quantile,51,23 wk ahead cum death,2020-04-26
29696,0.350,11525,quantile,51,23 wk ahead cum death,2020-04-26
29697,0.400,22289,quantile,51,23 wk ahead cum death,2020-04-26
29698,0.450,46461,quantile,51,23 wk ahead cum death,2020-04-26
29699,0.500,82157,quantile,51,23 wk ahead cum death,2020-04-26
29700,NA,82157,point,51,23 wk ahead cum death,2020-04-26
29701,0.550,116429,quantile,51,23 wk ahead cum death,2020-04-26
29702,0.600,137686,quantile,51,23 wk ahead cum death,2020-04-26
29703,0.650,154694,quantile,51,23 wk ahead cum death,2020-04-26
29704,0.700,172405,quantile,51,23 wk ahead cum death,2020-04-26
29705,0.750,192920,quantile,51,23 wk ahead cum death,2020-04-26
29706,0.800,219964,quantile,51,23 wk ahead cum death,2020-04-26
29707,0.850,244966,quantile,51,23 wk ahead cum death,2020-04-26
29708,0.900,271777,quantile,51,23 wk ahead cum death,2020-04-26
29709,0.950,322388,quantile,51,23 wk ahead cum death,2020-04-26
29710,0.975,370347,quantile,51,23 wk ahead cum death,2020-04-26
29711,0.990,415166,quantile,51,23 wk ahead cum death,2020-04-26
29712,0.010,912,quantile,51,24 wk ahead cum death,2020-04-26
29713,0.025,1144,quantile,51,24 wk ahead cum death,2020-04-26
29714,0.050,1368,quantile,51,24 wk ahead cum death,2020-04-26
29715,0.100,1804,quantile,51,24 wk ahead cum death,2020-04-26
29716,0.150,2259,quantile,51,24 wk ahead cum death,2020-04-26
29717,0.200,3117,quantile,51,24 wk ahead cum death,2020-04-26
29718,0.250,4233,quantile,51,24 wk ahead cum death,2020-04-26
29719,0.300,6684,quantile,51,24 wk ahead cum death,2020-04-26
29720,0.350,12030,quantile,51,24 wk ahead cum death,2020-04-26
29721,0.400,24683,quantile,51,24 wk ahead cum death,2020-04-26
29722,0.450,51111,quantile,51,24 wk ahead cum death,2020-04-26
29723,0.500,86168,quantile,51,24 wk ahead cum death,2020-04-26
29724,NA,86168,point,51,24 wk ahead cum death,2020-04-26
29725,0.550,115344,quantile,51,24 wk ahead cum death,2020-04-26
29726,0.600,139852,quantile,51,24 wk ahead cum death,2020-04-26
29727,0.650,158308,quantile,51,24 wk ahead cum death,2020-04-26
29728,0.700,177379,quantile,51,24 wk ahead cum death,2020-04-26
29729,0.750,195450,quantile,51,24 wk ahead cum death,2020-04-26
29730,0.800,215088,quantile,51,24 wk ahead cum death,2020-04-26
29731,0.850,242836,quantile,51,24 wk ahead cum death,2020-04-26
29732,0.900,283792,quantile,51,24 wk ahead cum death,2020-04-26
29733,0.950,330586,quantile,51,24 wk ahead cum death,2020-04-26
29734,0.975,368778,quantile,51,24 wk ahead cum death,2020-04-26
29735,0.990,436087,quantile,51,24 wk ahead cum death,2020-04-26
29736,0.010,971,quantile,51,25 wk ahead cum death,2020-04-26
29737,0.025,1135,quantile,51,25 wk ahead cum death,2020-04-26
29738,0.050,1366,quantile,51,25 wk ahead cum death,2020-04-26
29739,0.100,1794,quantile,51,25 wk ahead cum death,2020-04-26
29740,0.150,2429,quantile,51,25 wk ahead cum death,2020-04-26
29741,0.200,3084,quantile,51,25 wk ahead cum death,2020-04-26
29742,0.250,4450,quantile,51,25 wk ahead cum death,2020-04-26
29743,0.300,6662,quantile,51,25 wk ahead cum death,2020-04-26
29744,0.350,12461,quantile,51,25 wk ahead cum death,2020-04-26
29745,0.400,23405,quantile,51,25 wk ahead cum death,2020-04-26
29746,0.450,55866,quantile,51,25 wk ahead cum death,2020-04-26
29747,0.500,91496,quantile,51,25 wk ahead cum death,2020-04-26
29748,NA,91496,point,51,25 wk ahead cum death,2020-04-26
29749,0.550,121148,quantile,51,25 wk ahead cum death,2020-04-26
29750,0.600,142270,quantile,51,25 wk ahead cum death,2020-04-26
29751,0.650,162348,quantile,51,25 wk ahead cum death,2020-04-26
29752,0.700,181703,quantile,51,25 wk ahead cum death,2020-04-26
29753,0.750,198148,quantile,51,25 wk ahead cum death,2020-04-26
29754,0.800,220946,quantile,51,25 wk ahead cum death,2020-04-26
29755,0.850,250391,quantile,51,25 wk ahead cum death,2020-04-26
29756,0.900,280227,quantile,51,25 wk ahead cum death,2020-04-26
29757,0.950,331417,quantile,51,25 wk ahead cum death,2020-04-26
29758,0.975,360451,quantile,51,25 wk ahead cum death,2020-04-26
29759,0.990,421262,quantile,51,25 wk ahead cum death,2020-04-26
29760,0.010,1024,quantile,51,26 wk ahead cum death,2020-04-26
29761,0.025,1128,quantile,51,26 wk ahead cum death,2020-04-26
29762,0.050,1359,quantile,51,26 wk ahead cum death,2020-04-26
29763,0.100,1774,quantile,51,26 wk ahead cum death,2020-04-26
29764,0.150,2294,quantile,51,26 wk ahead cum death,2020-04-26
29765,0.200,3063,quantile,51,26 wk ahead cum death,2020-04-26
29766,0.250,4149,quantile,51,26 wk ahead cum death,2020-04-26
29767,0.300,7201,quantile,51,26 wk ahead cum death,2020-04-26
29768,0.350,13239,quantile,51,26 wk ahead cum death,2020-04-26
29769,0.400,29212,quantile,51,26 wk ahead cum death,2020-04-26
29770,0.450,58207,quantile,51,26 wk ahead cum death,2020-04-26
29771,0.500,94546,quantile,51,26 wk ahead cum death,2020-04-26
29772,NA,94546,point,51,26 wk ahead cum death,2020-04-26
29773,0.550,121755,quantile,51,26 wk ahead cum death,2020-04-26
29774,0.600,143662,quantile,51,26 wk ahead cum death,2020-04-26
29775,0.650,162828,quantile,51,26 wk ahead cum death,2020-04-26
29776,0.700,177779,quantile,51,26 wk ahead cum death,2020-04-26
29777,0.750,199155,quantile,51,26 wk ahead cum death,2020-04-26
29778,0.800,225638,quantile,51,26 wk ahead cum death,2020-04-26
29779,0.850,247488,quantile,51,26 wk ahead cum death,2020-04-26
29780,0.900,275079,quantile,51,26 wk ahead cum death,2020-04-26
29781,0.950,312662,quantile,51,26 wk ahead cum death,2020-04-26
29782,0.975,380375,quantile,51,26 wk ahead cum death,2020-04-26
29783,0.990,453895,quantile,51,26 wk ahead cum death,2020-04-26
29784,0.010,970,quantile,51,27 wk ahead cum death,2020-04-26
29785,0.025,1178,quantile,51,27 wk ahead cum death,2020-04-26
29786,0.050,1341,quantile,51,27 wk ahead cum death,2020-04-26
29787,0.100,1733,quantile,51,27 wk ahead cum death,2020-04-26
29788,0.150,2271,quantile,51,27 wk ahead cum death,2020-04-26
29789,0.200,3058,quantile,51,27 wk ahead cum death,2020-04-26
29790,0.250,4279,quantile,51,27 wk ahead cum death,2020-04-26
29791,0.300,6710,quantile,51,27 wk ahead cum death,2020-04-26
29792,0.350,12850,quantile,51,27 wk ahead cum death,2020-04-26
29793,0.400,28608,quantile,51,27 wk ahead cum death,2020-04-26
29794,0.450,54650,quantile,51,27 wk ahead cum death,2020-04-26
29795,0.500,91781,quantile,51,27 wk ahead cum death,2020-04-26
29796,NA,91781,point,51,27 wk ahead cum death,2020-04-26
29797,0.550,123782,quantile,51,27 wk ahead cum death,2020-04-26
29798,0.600,145186,quantile,51,27 wk ahead cum death,2020-04-26
29799,0.650,170617,quantile,51,27 wk ahead cum death,2020-04-26
29800,0.700,189314,quantile,51,27 wk ahead cum death,2020-04-26
29801,0.750,205004,quantile,51,27 wk ahead cum death,2020-04-26
29802,0.800,225021,quantile,51,27 wk ahead cum death,2020-04-26
29803,0.850,249611,quantile,51,27 wk ahead cum death,2020-04-26
29804,0.900,277277,quantile,51,27 wk ahead cum death,2020-04-26
29805,0.950,323726,quantile,51,27 wk ahead cum death,2020-04-26
29806,0.975,372211,quantile,51,27 wk ahead cum death,2020-04-26
29807,0.990,433089,quantile,51,27 wk ahead cum death,2020-04-26
29808,0.010,33,quantile,50,1 wk ahead cum death,2020-04-26
29809,0.025,35,quantile,50,1 wk ahead cum death,2020-04-26
29810,0.050,38,quantile,50,1 wk ahead cum death,2020-04-26
29811,0.100,41,quantile,50,1 wk ahead cum death,2020-04-26
29812,0.150,44,quantile,50,1 wk ahead cum death,2020-04-26
29813,0.200,46,quantile,50,1 wk ahead cum death,2020-04-26
29814,0.250,47,quantile,50,1 wk ahead cum death,2020-04-26
29815,0.300,48,quantile,50,1 wk ahead cum death,2020-04-26
29816,0.350,49,quantile,50,1 wk ahead cum death,2020-04-26
29817,0.400,50,quantile,50,1 wk ahead cum death,2020-04-26
29818,0.450,52,quantile,50,1 wk ahead cum death,2020-04-26
29819,0.500,53,quantile,50,1 wk ahead cum death,2020-04-26
29820,NA,53,point,50,1 wk ahead cum death,2020-04-26
29821,0.550,54,quantile,50,1 wk ahead cum death,2020-04-26
29822,0.600,55,quantile,50,1 wk ahead cum death,2020-04-26
29823,0.650,57,quantile,50,1 wk ahead cum death,2020-04-26
29824,0.700,58,quantile,50,1 wk ahead cum death,2020-04-26
29825,0.750,59,quantile,50,1 wk ahead cum death,2020-04-26
29826,0.800,61,quantile,50,1 wk ahead cum death,2020-04-26
29827,0.850,63,quantile,50,1 wk ahead cum death,2020-04-26
29828,0.900,66,quantile,50,1 wk ahead cum death,2020-04-26
29829,0.950,70,quantile,50,1 wk ahead cum death,2020-04-26
29830,0.975,72,quantile,50,1 wk ahead cum death,2020-04-26
29831,0.990,77,quantile,50,1 wk ahead cum death,2020-04-26
29832,0.010,37,quantile,50,2 wk ahead cum death,2020-04-26
29833,0.025,39,quantile,50,2 wk ahead cum death,2020-04-26
29834,0.050,42,quantile,50,2 wk ahead cum death,2020-04-26
29835,0.100,46,quantile,50,2 wk ahead cum death,2020-04-26
29836,0.150,48,quantile,50,2 wk ahead cum death,2020-04-26
29837,0.200,50,quantile,50,2 wk ahead cum death,2020-04-26
29838,0.250,52,quantile,50,2 wk ahead cum death,2020-04-26
29839,0.300,53,quantile,50,2 wk ahead cum death,2020-04-26
29840,0.350,55,quantile,50,2 wk ahead cum death,2020-04-26
29841,0.400,56,quantile,50,2 wk ahead cum death,2020-04-26
29842,0.450,57,quantile,50,2 wk ahead cum death,2020-04-26
29843,0.500,59,quantile,50,2 wk ahead cum death,2020-04-26
29844,NA,59,point,50,2 wk ahead cum death,2020-04-26
29845,0.550,60,quantile,50,2 wk ahead cum death,2020-04-26
29846,0.600,62,quantile,50,2 wk ahead cum death,2020-04-26
29847,0.650,63,quantile,50,2 wk ahead cum death,2020-04-26
29848,0.700,65,quantile,50,2 wk ahead cum death,2020-04-26
29849,0.750,67,quantile,50,2 wk ahead cum death,2020-04-26
29850,0.800,69,quantile,50,2 wk ahead cum death,2020-04-26
29851,0.850,71,quantile,50,2 wk ahead cum death,2020-04-26
29852,0.900,74,quantile,50,2 wk ahead cum death,2020-04-26
29853,0.950,78,quantile,50,2 wk ahead cum death,2020-04-26
29854,0.975,83,quantile,50,2 wk ahead cum death,2020-04-26
29855,0.990,89,quantile,50,2 wk ahead cum death,2020-04-26
29856,0.010,38,quantile,50,3 wk ahead cum death,2020-04-26
29857,0.025,41,quantile,50,3 wk ahead cum death,2020-04-26
29858,0.050,44,quantile,50,3 wk ahead cum death,2020-04-26
29859,0.100,48,quantile,50,3 wk ahead cum death,2020-04-26
29860,0.150,51,quantile,50,3 wk ahead cum death,2020-04-26
29861,0.200,53,quantile,50,3 wk ahead cum death,2020-04-26
29862,0.250,55,quantile,50,3 wk ahead cum death,2020-04-26
29863,0.300,57,quantile,50,3 wk ahead cum death,2020-04-26
29864,0.350,59,quantile,50,3 wk ahead cum death,2020-04-26
29865,0.400,60,quantile,50,3 wk ahead cum death,2020-04-26
29866,0.450,62,quantile,50,3 wk ahead cum death,2020-04-26
29867,0.500,64,quantile,50,3 wk ahead cum death,2020-04-26
29868,NA,64,point,50,3 wk ahead cum death,2020-04-26
29869,0.550,66,quantile,50,3 wk ahead cum death,2020-04-26
29870,0.600,68,quantile,50,3 wk ahead cum death,2020-04-26
29871,0.650,70,quantile,50,3 wk ahead cum death,2020-04-26
29872,0.700,72,quantile,50,3 wk ahead cum death,2020-04-26
29873,0.750,74,quantile,50,3 wk ahead cum death,2020-04-26
29874,0.800,77,quantile,50,3 wk ahead cum death,2020-04-26
29875,0.850,80,quantile,50,3 wk ahead cum death,2020-04-26
29876,0.900,84,quantile,50,3 wk ahead cum death,2020-04-26
29877,0.950,91,quantile,50,3 wk ahead cum death,2020-04-26
29878,0.975,102,quantile,50,3 wk ahead cum death,2020-04-26
29879,0.990,126,quantile,50,3 wk ahead cum death,2020-04-26
29880,0.010,37,quantile,50,4 wk ahead cum death,2020-04-26
29881,0.025,42,quantile,50,4 wk ahead cum death,2020-04-26
29882,0.050,45,quantile,50,4 wk ahead cum death,2020-04-26
29883,0.100,49,quantile,50,4 wk ahead cum death,2020-04-26
29884,0.150,53,quantile,50,4 wk ahead cum death,2020-04-26
29885,0.200,55,quantile,50,4 wk ahead cum death,2020-04-26
29886,0.250,57,quantile,50,4 wk ahead cum death,2020-04-26
29887,0.300,59,quantile,50,4 wk ahead cum death,2020-04-26
29888,0.350,62,quantile,50,4 wk ahead cum death,2020-04-26
29889,0.400,64,quantile,50,4 wk ahead cum death,2020-04-26
29890,0.450,66,quantile,50,4 wk ahead cum death,2020-04-26
29891,0.500,68,quantile,50,4 wk ahead cum death,2020-04-26
29892,NA,68,point,50,4 wk ahead cum death,2020-04-26
29893,0.550,70,quantile,50,4 wk ahead cum death,2020-04-26
29894,0.600,72,quantile,50,4 wk ahead cum death,2020-04-26
29895,0.650,75,quantile,50,4 wk ahead cum death,2020-04-26
29896,0.700,77,quantile,50,4 wk ahead cum death,2020-04-26
29897,0.750,80,quantile,50,4 wk ahead cum death,2020-04-26
29898,0.800,83,quantile,50,4 wk ahead cum death,2020-04-26
29899,0.850,87,quantile,50,4 wk ahead cum death,2020-04-26
29900,0.900,94,quantile,50,4 wk ahead cum death,2020-04-26
29901,0.950,106,quantile,50,4 wk ahead cum death,2020-04-26
29902,0.975,135,quantile,50,4 wk ahead cum death,2020-04-26
29903,0.990,213,quantile,50,4 wk ahead cum death,2020-04-26
29904,0.010,38,quantile,50,5 wk ahead cum death,2020-04-26
29905,0.025,44,quantile,50,5 wk ahead cum death,2020-04-26
29906,0.050,48,quantile,50,5 wk ahead cum death,2020-04-26
29907,0.100,53,quantile,50,5 wk ahead cum death,2020-04-26
29908,0.150,56,quantile,50,5 wk ahead cum death,2020-04-26
29909,0.200,59,quantile,50,5 wk ahead cum death,2020-04-26
29910,0.250,61,quantile,50,5 wk ahead cum death,2020-04-26
29911,0.300,63,quantile,50,5 wk ahead cum death,2020-04-26
29912,0.350,64,quantile,50,5 wk ahead cum death,2020-04-26
29913,0.400,66,quantile,50,5 wk ahead cum death,2020-04-26
29914,0.450,68,quantile,50,5 wk ahead cum death,2020-04-26
29915,0.500,71,quantile,50,5 wk ahead cum death,2020-04-26
29916,NA,71,point,50,5 wk ahead cum death,2020-04-26
29917,0.550,73,quantile,50,5 wk ahead cum death,2020-04-26
29918,0.600,76,quantile,50,5 wk ahead cum death,2020-04-26
29919,0.650,78,quantile,50,5 wk ahead cum death,2020-04-26
29920,0.700,82,quantile,50,5 wk ahead cum death,2020-04-26
29921,0.750,87,quantile,50,5 wk ahead cum death,2020-04-26
29922,0.800,90,quantile,50,5 wk ahead cum death,2020-04-26
29923,0.850,96,quantile,50,5 wk ahead cum death,2020-04-26
29924,0.900,107,quantile,50,5 wk ahead cum death,2020-04-26
29925,0.950,136,quantile,50,5 wk ahead cum death,2020-04-26
29926,0.975,228,quantile,50,5 wk ahead cum death,2020-04-26
29927,0.990,494,quantile,50,5 wk ahead cum death,2020-04-26
29928,0.010,39,quantile,50,6 wk ahead cum death,2020-04-26
29929,0.025,44,quantile,50,6 wk ahead cum death,2020-04-26
29930,0.050,48,quantile,50,6 wk ahead cum death,2020-04-26
29931,0.100,52,quantile,50,6 wk ahead cum death,2020-04-26
29932,0.150,56,quantile,50,6 wk ahead cum death,2020-04-26
29933,0.200,59,quantile,50,6 wk ahead cum death,2020-04-26
29934,0.250,61,quantile,50,6 wk ahead cum death,2020-04-26
29935,0.300,64,quantile,50,6 wk ahead cum death,2020-04-26
29936,0.350,66,quantile,50,6 wk ahead cum death,2020-04-26
29937,0.400,68,quantile,50,6 wk ahead cum death,2020-04-26
29938,0.450,70,quantile,50,6 wk ahead cum death,2020-04-26
29939,0.500,73,quantile,50,6 wk ahead cum death,2020-04-26
29940,NA,73,point,50,6 wk ahead cum death,2020-04-26
29941,0.550,75,quantile,50,6 wk ahead cum death,2020-04-26
29942,0.600,78,quantile,50,6 wk ahead cum death,2020-04-26
29943,0.650,81,quantile,50,6 wk ahead cum death,2020-04-26
29944,0.700,86,quantile,50,6 wk ahead cum death,2020-04-26
29945,0.750,91,quantile,50,6 wk ahead cum death,2020-04-26
29946,0.800,97,quantile,50,6 wk ahead cum death,2020-04-26
29947,0.850,104,quantile,50,6 wk ahead cum death,2020-04-26
29948,0.900,117,quantile,50,6 wk ahead cum death,2020-04-26
29949,0.950,184,quantile,50,6 wk ahead cum death,2020-04-26
29950,0.975,352,quantile,50,6 wk ahead cum death,2020-04-26
29951,0.990,1007,quantile,50,6 wk ahead cum death,2020-04-26
29952,0.010,40,quantile,50,7 wk ahead cum death,2020-04-26
29953,0.025,44,quantile,50,7 wk ahead cum death,2020-04-26
29954,0.050,49,quantile,50,7 wk ahead cum death,2020-04-26
29955,0.100,53,quantile,50,7 wk ahead cum death,2020-04-26
29956,0.150,56,quantile,50,7 wk ahead cum death,2020-04-26
29957,0.200,58,quantile,50,7 wk ahead cum death,2020-04-26
29958,0.250,62,quantile,50,7 wk ahead cum death,2020-04-26
29959,0.300,64,quantile,50,7 wk ahead cum death,2020-04-26
29960,0.350,67,quantile,50,7 wk ahead cum death,2020-04-26
29961,0.400,70,quantile,50,7 wk ahead cum death,2020-04-26
29962,0.450,73,quantile,50,7 wk ahead cum death,2020-04-26
29963,0.500,76,quantile,50,7 wk ahead cum death,2020-04-26
29964,NA,76,point,50,7 wk ahead cum death,2020-04-26
29965,0.550,79,quantile,50,7 wk ahead cum death,2020-04-26
29966,0.600,82,quantile,50,7 wk ahead cum death,2020-04-26
29967,0.650,85,quantile,50,7 wk ahead cum death,2020-04-26
29968,0.700,89,quantile,50,7 wk ahead cum death,2020-04-26
29969,0.750,94,quantile,50,7 wk ahead cum death,2020-04-26
29970,0.800,100,quantile,50,7 wk ahead cum death,2020-04-26
29971,0.850,111,quantile,50,7 wk ahead cum death,2020-04-26
29972,0.900,135,quantile,50,7 wk ahead cum death,2020-04-26
29973,0.950,243,quantile,50,7 wk ahead cum death,2020-04-26
29974,0.975,627,quantile,50,7 wk ahead cum death,2020-04-26
29975,0.990,1800,quantile,50,7 wk ahead cum death,2020-04-26
29976,0.010,39,quantile,50,8 wk ahead cum death,2020-04-26
29977,0.025,44,quantile,50,8 wk ahead cum death,2020-04-26
29978,0.050,48,quantile,50,8 wk ahead cum death,2020-04-26
29979,0.100,53,quantile,50,8 wk ahead cum death,2020-04-26
29980,0.150,57,quantile,50,8 wk ahead cum death,2020-04-26
29981,0.200,60,quantile,50,8 wk ahead cum death,2020-04-26
29982,0.250,62,quantile,50,8 wk ahead cum death,2020-04-26
29983,0.300,66,quantile,50,8 wk ahead cum death,2020-04-26
29984,0.350,68,quantile,50,8 wk ahead cum death,2020-04-26
29985,0.400,70,quantile,50,8 wk ahead cum death,2020-04-26
29986,0.450,73,quantile,50,8 wk ahead cum death,2020-04-26
29987,0.500,77,quantile,50,8 wk ahead cum death,2020-04-26
29988,NA,77,point,50,8 wk ahead cum death,2020-04-26
29989,0.550,80,quantile,50,8 wk ahead cum death,2020-04-26
29990,0.600,83,quantile,50,8 wk ahead cum death,2020-04-26
29991,0.650,88,quantile,50,8 wk ahead cum death,2020-04-26
29992,0.700,93,quantile,50,8 wk ahead cum death,2020-04-26
29993,0.750,98,quantile,50,8 wk ahead cum death,2020-04-26
29994,0.800,106,quantile,50,8 wk ahead cum death,2020-04-26
29995,0.850,117,quantile,50,8 wk ahead cum death,2020-04-26
29996,0.900,157,quantile,50,8 wk ahead cum death,2020-04-26
29997,0.950,320,quantile,50,8 wk ahead cum death,2020-04-26
29998,0.975,1151,quantile,50,8 wk ahead cum death,2020-04-26
